id,text,canonized,text_length,description,random,regex,sanskrit,translation,notes
4027.1,,,5,ra-ta-da-.-.,⚄ random: sa-va-ta-ta-ta,..da?ta?ra?,*..datara,,
4028.1,,,5,.a-aa-ava-sa-na,⚄ random: ta-ta-ca-da-na,na?sa?avaaa?.a?,*nasaavaaa.a,,
4029.1,,,7,an-aa-r-ra-ta-da-sa,⚄ random: i-i-b-sa-va-ta-ma,sa?da?ta?ra?raa?an,"सदत् रराण
sadat rarāṇa","May the bountiful[RV] one preside[सद् inj. RV 3.13.1, 8.13.24, 10.99.3 1.128.1]",
4030.1,,,5,va-ra-daa-va-sa,⚄ random: na-sa-u-b-ta,sa?va?daa?ra?va?,*savadaarava,,
4031.1,,,4,i-an-ta-ma,⚄ random: ba-i-v-sa,ma?ta?ani,*mataani,,
4031.2,,,2,an-daa,⚄ random: ja-u,daa?an,*daaan,,
4032.1,,,2,da-an,⚄ random: ma-ma,anda?,*anda,,
4033.1,,,3,an-sa-sa,⚄ random: i-n-ka,sa?sa?an,*sasaan,,
4034.1,,,7,ra-.-sa-an-aa-v-ra,⚄ random: ra-ta-da-i-j-na-ra,ra?vaa?ansa?.ra?,*ravaaansa.ra,,
4035.1,,,3,.a-pa-sa,⚄ random: ta-ma-da,sa?pa?.a?,*sapa.a,,
4036.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4037.1,,,1,ra,⚄ random: la,ra?,*ra,,
4038.1,,,2,as-.,⚄ random: ca-ta,.as,*.as,,
4039.1,,,3,ra-ga-ta,⚄ random: ca-i-b,ta?ga?ra?,*tagara,,
4040.1,,,3,an-sa-sa,⚄ random: i-n-ka,sa?sa?an,*sasaan,,
4041.1,,,5,i-an-ra-.-.,⚄ random: ba-i-j-ta-ta,..ra?ani,*..raani,,
4042.1,,,4,i-.-ma-ta,⚄ random: ba-ta-i-s,ta?ma?.i,*tama.i,,
4043.1,,,3,nmna-ta-as,⚄ random: i-s-ya,asta?nmna?,*astanmna,,
4044.1,,,4,i-.-ma-ta,⚄ random: ba-ta-i-s,ta?ma?.i,*tama.i,,
4045.1,,,7,.a-.-aa-as-ja-va-.,⚄ random: ta-ta-ma-na-pa-na-ta,.va?ja?asaa?..a?,*.vajaasaa..a,,
4046.1,,,3,an-aa-a,⚄ random: ga-pa-ta,aaa?an,*aaaan,,
4047.1,,,4,aaa-an-va-na,⚄ random: ta-ma-na-na,na?va?anaaa?,*navaanaaa,,
4048.1,,,1,i,⚄ random: ba,i,*i,,
4049.1,,,1,i,⚄ random: ba,i,*i,,
4050.1,,,2,an-.,⚄ random: i-t,.an,*.an,,
4051.1,,,2,i-.,⚄ random: ba-ta,.i,*.i,,
4052.1,,,4,i-y-aa-m,⚄ random: ba-ya-ma-va,maa?yi,*maayi,,
4052.2,,,3,ra-an-va,⚄ random: ma-aa-b,va?anra?,*vaanra,,
4053.1,,,2,.a-ma,⚄ random: ta-va,ma?.a?,*ma.a,,
4053.2,,,2,.a-.,⚄ random: ta-ta,..a?,*..a,,
4054.1,,,1,ra,⚄ random: ba,ra?,*ra,,
4055.1,,,1,.a,⚄ random: ta,.a?,*.a,,
4055.2,,,2,u-.,⚄ random: ra-ta,.u,*.u,,
4056.1,,,5,i-an-ra-ma-ta,⚄ random: ba-i-j-i-c,ta?ma?ra?ani,*tamaraani,,
4056.2,,,3,ma-an-ca,⚄ random: i-j-ga,ca?anma?,*caanma,,
4057.1,,,2,nna-.,⚄ random: ka-ta,.nna?,*.nna,,
4057.2,,,2,.a-ja,⚄ random: ta-ja,ja?.a?,*ja.a,,
4058.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4058.2,,,2,.a-.,⚄ random: ta-ta,..a?,*..a,,
4059.1,,,5,an-ta-aa-a-r,⚄ random: i-v-ca-pa-ra,raaa?ta?an,*raaataan,,
4059.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4060.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4061.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4062.1,,,2,an-sa,⚄ random: i-l,sa?an,*saan,,
4062.2,,,2,an-sa,⚄ random: ja-da,sa?an,*saan,,
4063.1,,,3,.a-da-.,⚄ random: ta-ma-ta,.da?.a?,*.da.a,,
4063.2,,,2,an-.,⚄ random: ja-ta,.an,*.an,,
4064.1,,,2,an-.,⚄ random: i-t,.an,*.an,,
4064.2,,,1,.a,⚄ random: ta,.a?,*.a,,
4065.1,,,2,.a-.,⚄ random: ta-ta,..a?,*..a,,
4065.2,,,2,an-sa,⚄ random: ja-da,sa?an,*saan,,
4066.1,,,2,na-.,⚄ random: ma-ta,.na?,*.na,,
4066.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4067.1,,,2,i-an,⚄ random: ba-i,ani,*ani,,
4067.2,,,1,.a,⚄ random: ta,.a?,*.a,,
4068.1,,,2,an-sa,⚄ random: ja-da,sa?an,"शं
śaṃ",bless[RV],
4068.2,,,1,.a,⚄ random: ta,.a?,*.a,,
4069.1,,,3,na-ma-ta,⚄ random: na-i-s,ta?ma?na?,*tamana,,
4069.2,,,2,an-ca,⚄ random: ja-u,ca?an,"चण
caṇa",Injurer[√चण्],
4070.1,,,2,i-.,⚄ random: ba-ta,.i,*.i,,
4070.2,,,1,.a,⚄ random: ta,.a?,*.a,,
4071.1,,,3,.a-ra-va,⚄ random: ta-la-ba,va?ra?.a?,*vara.a,,
4071.2,,,2,.a-ja,⚄ random: ta-ja,ja?.a?,*ja.a,,
4072.1,,,2,i-ak,⚄ random: ba-ta,aki,*aki,,
4072.2,,,2,an-sa,⚄ random: ja-da,sa?an,"शं
śaṃ",bless[RV],
4073.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4073.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4074.1,,,3,.a-.-.,⚄ random: ta-ta-ta,...a?,*...a,,
4074.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4075.1,,,1,ca,⚄ random: u,ca?,"च
ca",also[Pāṇ],
4076.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4077.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4077.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4078.1,,,3,i-.-an,⚄ random: ba-ta-ma,an.i,*an.i,,
4078.2,,,2,.a-.,⚄ random: ta-ta,..a?,*..a,,
4079.1,,,2,i-an,⚄ random: ba-i,ani,*ani,,
4079.2,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4080.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4081.1,,,3,an-da-.,⚄ random: i-m-ta,.da?an,*.daan,,
4081.2,,,2,an-sa,⚄ random: ja-da,sa?an,"शं
śaṃ",bless[RV],
4082.1,,,2,i-a,⚄ random: ba-ma,ai,"ऐ
ai",(addressing particle),
4083.1,,,2,an-.,⚄ random: i-t,.an,*.an,,
4084.1,,,3,aa-an-ma,⚄ random: ta-i-i,ma?anaa?,*maanaa,,
4085.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4085.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4086.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4086.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4087.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4087.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4088.1,,,3,i-an-sa,⚄ random: ba-i-l,sa?ani,*saani,,
4088.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4089.1,,,2,an-sa,⚄ random: i-l,sa?an,*saan,,
4089.2,,,2,an-ja,⚄ random: ja-ja,ja?an,"जन
jana",Generator[RV],
4090.1,,,2,nmna-sa,⚄ random: i-d,sa?nmna?,*sanmna,,
4091.1,,,4,an-ka-.-.,⚄ random: i-m-ta-ta,..ka?an,*..kaan,,
4092.1,,,1,sa,⚄ random: ka,sa?,"ह
ha",Verily[Ved],
4093.1,,,1,.a,⚄ random: ta,.a?,*.a,,
4094.1,,,1,da,⚄ random: i,da?,"द
da",giving[MS],
4095.1,,,4,.a- a-.-na-.,⚄ random: ta-u-t-i-t,.na?. a?.a?,*.na. a.a,,
4096.1,,,4,ta-.- a-ra-aa,⚄ random: u-t-u-j-ta,aa?ra? a?.ta?,*aara a.ta,,
4097.1,,,3,sa-ja-aa,⚄ random: va-pa-pa,aa?ja?sa?,*aajasa,,
4098.1,,,1,pa,⚄ random: ma,pa?,*pa,,
4099.1,,,1,pa,⚄ random: ma,pa?,*pa,,
4100.1,,,1,pa,⚄ random: ma,pa?,*pa,,
4101.1,,,1,sa,⚄ random: da,sa?,"ह
ha",verily[Ved] ,
4102.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4103.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4104.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4105.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4106.1,,,1,sa,⚄ random: da,sa?,"ह
ha",verily[Ved] ,
4107.1,,,1,aa,⚄ random: pa,aa?,"अ
a",(voc.)[T],
4108.1,,,1,ma,⚄ random: i,ma?,"मा
mā",to me[माम्],
4109.1,,,2,sa-ja,⚄ random: ka-ma,ja?sa?,*jasa,,
4110.1,,,3,.a-la-an,⚄ random: ta-va-i,anla?.a?,*anla.a,,
4111.1,,,3,.a-an-.,⚄ random: ta-i-t,.an.a?,*.an.a,,
4112.1,,,3,an-ra-.,⚄ random: i-m-ta,.ra?an,*.raan,,
4113.1,,,3,ra-ma-sa,⚄ random: sa-ga-da,sa?ma?ra?,*samara,,
4114.1,,,3,ra-ma-.,⚄ random: ja-ga-ta,.ma?ra?,*.mara,,
4115.1,,,2,sa-.,⚄ random: da-ta,.sa?,*.sa,,
4116.1,,,1,ra,⚄ random: sa,ra?,*ra,,
4117.1,,,2,ya-ra,⚄ random: u-r,ra?ya?,*raya,,
4118.1,,,3,an-aa-c,⚄ random: ja-i-g,caa?an,*caaan,,
4119.1,,,2,i-m,⚄ random: ba-ba,mi,*mi,,
4120.1,,,2,an-ma,⚄ random: i-d,ma?an,*maan,,
4121.1,,,2,.a-ra,⚄ random: ta-sa,ra?.a?,*ra.a,,
4122.1,,,2,va-ra,⚄ random: na-ra,ra?va?,*rava,,
4123.1,,,2,sa-.,⚄ random: va-ta,.sa?,*.sa,,
4124.1,,,2,sa-ja,⚄ random: na-ja,ja?sa?,*jasa,,
4125.1,,,1,aa,⚄ random: ta,aa?,"अ
a",(voc.)[T],
4126.1,,,1,da,⚄ random: ta,da?,"द
da",giving[MS],
4127.1,,,1,aa,⚄ random: ma,aa?,*aa,,
4128.1,,,1,na,⚄ random: na,na?,*na,,
4129.1,,,1,as,⚄ random: sa,as,*as,,
4130.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4131.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4132.1,,,1,ma,⚄ random: i,ma?,"मा
mā",to me[माम्],
4133.1,,,1,ca,⚄ random: u,ca?,"च
ca",also[Pāṇ],
4134.1,,,1,ca,⚄ random: u,ca?,"च
ca",also[Pāṇ],
4135.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4136.1,,,1,sa,⚄ random: ba,sa?,"ह
ha",Verily[Ved],
4137.1,,,1,ja,⚄ random: ja,ja?,"ज
ja",born[Mn],
4138.1,,,2,i-as,⚄ random: ba-sa,asi,"अहि
ahi",Vrta[RV] ,
4139.1,,,2,an-as,⚄ random: i-t,asan,*asan,,
4140.1,,,1,da,⚄ random: ta,da?,"द
da",giving[MS],
4141.1,,,1,ra,⚄ random: la,ra?,"र
ra",giving[Śiś],
4142.1,,,2,aaravaa-ta,⚄ random: ra-ma,ta?aaravaa?,*taaaravaa,,
4143.1,,,6,.a-.-na- a-ka-ja-aa,⚄ random: ta-ta-ma-u-n-pa-i,aa?ja?ka? a?na?..a?,"आजक
ājaka",goats[Pāṇ] ,
4144.1,,,2,ja-aa,⚄ random: pa-ja,aa?ja?,*aaja,,
4145.1,,,2,ka-.,⚄ random: na-ta,.ka?,*.ka,,
4146.1,,,1,da,⚄ random: ga,da?,"द
da",giving[MS],
4147.1,,,1,an,⚄ random: i,an,"आन
āna",that one breathed[RV 10.129.2],
4148.1,,,8,an-ka-aa-m-va-ataa-.-ja,⚄ random: i-m-ma-va-na-ja-ta-ja,ja?.ataa?va?maa?ka?an,*ja.ataavamaakaan,,
4149.1,,,3,na-ja-ja,⚄ random: na-ja-ja,ja?ja?na?,*jajana,,
4150.1,,,4,an-ra-.-.,⚄ random: i-j-ta-ta,..ra?an,*..raan,,
4151.1,,,5,sa-ra-.-.-ja,⚄ random: da-ra-ta-ta-ja,ja?..ra?sa?,*ja..rasa,,
4152.1,,,4,.a-ba-ta-.,⚄ random: ta-va-u-t,.ta?ba?.a?,*.taba.a,,
4153.1,,,2,na-amaa,⚄ random: na-ka,amaa?na?,"आमान
āmāna",to honor[Mn] ,
4154.1,,,4,ma-sa-va-ra,⚄ random: sa-pa-na-ra,ra?va?sa?ma?,*ravasama,,
4155.1,,,8,an-ra-va-daa-ma-ama-va-as,⚄ random: i-l-ba-u-i-b-na-ta,asva?ama?ma?daa?va?ra?an,"अश्व-अमम् दाव-रम्
aśva-amam dāva-ram","The might[RV] of the horse[RV], the heat[MBh] giver[Sis]",
4156.1,,,4,na-.-va-ra,⚄ random: na-ta-na-ra,ra?va?.na?,*rava.na,,
4156.2,,,4,.a-.-va-ra,⚄ random: ta-ta-na-ra,ra?va?..a?,*rava..a,,
4157.1,,,2,ma-.,⚄ random: i-t,.ma?,*.ma,,
4158.1,,,3,.a-.-.,⚄ random: ta-ta-ta,...a?,*...a,,
4159.1,,,5,na-pa-an-ma-da,⚄ random: ma-la-da-ya-la,da?ma?anpa?na?,*damaanpana,,
4160.1,,,2,an-.,⚄ random: i-t,.an,*.an,,
4161.1,,,6,ra-ca-va-aa-an-sa,⚄ random: ca-ga-na-ca-i-l,sa?anaa?va?ca?ra?,*saanaavacara,,
4162.1,,,4,an-ra-aa-m,⚄ random: i-j-ca-ga,maa?ra?an,*maaraan,,
4163.1,,,3,i-da-.,⚄ random: ba-u-t,.dai,*.dai,,
4164.1,,,7,ya-ja-aa-y-va-aa-a,⚄ random: sa-pa-ca-sa-na-pa-pa,aaa?va?yaa?ja?ya?,"आवय अजय
āvaya ajaya",O arriving[T] invincible[RV] one,
4165.1,,,3,an-da-ta,⚄ random: i-m-ca,ta?da?an,*tadaan,,
4166.1,,,4,ra-pa-ja-ya,⚄ random: ga-ka-pa-ka,ya?ja?pa?ra?,*yajapara,,
4167.1,,,3,na-ja-an,⚄ random: na-ja-aa,anja?na?,*anjana,,
4168.1,,,4,da-ma-va-.,⚄ random: ma-ba-na-ta,.va?ma?da?,*.vamada,,
4169.1,,,3,aa-j-.,⚄ random: pa-ta-ta,.jaa?,*.jaa,,
4170.1,,,4,.a-na-ma-sa,⚄ random: ta-na-i-d,sa?ma?na?.a?,*samana.a,,
4171.1,,,6,.a-.-.-sa-da-.,⚄ random: ta-ta-ta-da-ma-ta,.da?sa?...a?,*.dasa...a,,
4172.1,,,2,aa-y,⚄ random: ta-ma,yaa?,*yaa,,
4173.1,,,5,ra-ca-va-ya-va,⚄ random: ra-ga-na-u-m,va?ya?va?ca?ra?,"व्यवचर
vyavacara",move[RV] away[√व्यय्],
4174.1,,,2,da-.,⚄ random: ja-ta,.da?,*.da,,
4175.1,,,5,ya-aa-an-ma-da,⚄ random: ya-ta-da-ya-la,da?ma?anaa?ya?,*damaanaaya,,
4176.1,,,5,ta-ta-aa-an-.,⚄ random: ga-ma-pa-da-ta,.anaa?ta?ta?,*.anaatata,,
4177.1,,,9,na-ma-sa-ma-aa-a-n-sa-.,⚄ random: na-ga-pa-ya-ca-pa-na-da-ta,.sa?naaa?ma?sa?ma?na?,*.sanaaamasamana,,
4178.1,,,2,an-.,⚄ random: i-t,.an,*.an,,
4179.1,,,2,.a-sa,⚄ random: ta-da,sa?.a?,*sa.a,,
4180.1,,,3,ra-sa-.,⚄ random: la-da-ta,.sa?ra?,*.sara,,
4181.1,,,2,ra-ya,⚄ random: ba-ra,ya?ra?,*yara,,
4182.1,,,8,an-ra-va-ma-va-an-as-aa,⚄ random: i-l-ba-na-na-ma-sa-ja,aa?asanva?ma?va?ra?an,"आहन वम वरान्
āhana vama varān","O Slayer[RV], emit[√वम् लोट्] the blessings[RV]",
4183.1,,,5,an-as-ma-an-sa,⚄ random: i-y-ga-ga-ta,sa?anma?asan,*saanmaasan,,
4184.1,,,4,an-sa-da-sa,⚄ random: i-d-ma-pa,sa?da?sa?an,*sadasaan,,
4185.1,,,5,.a-.-.-an-.,⚄ random: ta-ta-ta-i-t,.an...a?,*.an...a,,
4186.1,,,2,ma-.,⚄ random: pa-ta,.ma?,*.ma,,
4187.1,,,2,ma-ra,⚄ random: na-ba,ra?ma?,*rama,,
4188.1,,,2,.a-ra,⚄ random: ta-ra,ra?.a?,*ra.a,,
4189.1,,,4,i-r-ta-.,⚄ random: ba-ra-ta-ta,.ta?ri,*.tari,,
4190.1,,,2,pa-ra,⚄ random: la-sa,ra?pa?,*rapa,,
4191.1,,,7,an-ra-ba-.-an-ma-.,⚄ random: i-j-ba-ta-i-i-t,.ma?an.ba?ra?an,*.maan.baraan,,
4192.1,,,4,an-.-.-ama,⚄ random: i-t-ta-ba,ama?..an,*ama..an,,
4193.1,,,2,.a-ra,⚄ random: ta-ra,ra?.a?,*ra.a,,
4194.1,,,7,ya-sa-ka-ta-ma-sa-sa,⚄ random: ka-ma-ta-ma-i-d-ma,sa?sa?ma?ta?ka?sa?ya?,"सह मत-क्षय
saha mata-kṣaya","O mighty[RV] one, O in whom honor[Pāṇ] resides[RV]",
4195.1,,,5,ra-ra-va-va-ra,⚄ random: ra-la-ba-na-ra,ra?va?va?ra?ra?,*ravavarara,,
4196.1,,,4,ara-va-na-as,⚄ random: sa-na-u-n,asna?va?ara?,*asnavaara,,
4197.1,,,7,aa-.-.-ta-aa-v-ra,⚄ random: ca-ta-ta-u-j-na-ba,ra?vaa?ta?..aa?,*ravaata..aa,,
4198.1,,,5,ra-as-la-ma-ka,⚄ random: la-na-pa-ya-ma,ka?ma?la?asra?,*kamalaasra,,
4199.1,,,2,ma-.,⚄ random: i-t,.ma?,*.ma,,
4200.1,,,5,ma-aa-v-nmna-ma,⚄ random: ka-pa-na-i-n,ma?nmna?vaa?ma?,*manmnavaama,,
4201.1,,,5,ta-ta-va-aa-m,⚄ random: u-u-n-ca-na,maa?va?ta?ta?,*maavatata,,
4202.1,,,1,ta,⚄ random: ca,ta?,"त[म्]
ta[m]",him[RV],
4203.1,,,7,da-u-r-sa-va-da-ma,⚄ random: na-da-la-ga-na-na-ka,ma?da?va?sa?ruda?,"मधु-अश्रु-द
madhu-aśru-da","O Sweet one[Mbh मधु = Shiva], O Rudra[RV अश्रु-द = brings tears]; [Sandhi u+a = va]",
4204.1,,,2,ka-.,⚄ random: va-ta,.ka?,*.ka,,
4205.1,,,4,an-an-.-an,⚄ random: i-i-t-ga,an.anan,*an.anan,,
4206.1,,,3,va-ya-.,⚄ random: ma-la-ta,.ya?va?,*.yava,,
4207.1,,,1,sas,⚄ random: la,sas,*sas,,
4208.1,,,7,an-sa-aa-an-an-aa-j,⚄ random: i-l-ca-da-va-i-p,jaa?ananaa?sa?an,"जानम् अनाशम्
jānam anāśam",Origin[RV] of immortality[MBh],
4209.1,,,5,an-ba-va-tata-ya,⚄ random: i-j-na-ya-u,ya?tata?va?ba?an,*yatatavabaan,,
4210.1,,,5,na-ja-an-ama-sa,⚄ random: na-ja-ma-ba-pa,sa?ama?anja?na?,*saamaanjana,,
4211.1,,,5,an-aa-am-va-ra,⚄ random: i-j-ba-na-ba,ra?va?amaa?an,*ravaamaaan,,
4212.1,,,3,aa-ana-.,⚄ random: ca-na-ta,.anaaa?,*.anaaa,,
4213.1,,,3,ya-an-.,⚄ random: ma-i-t,.anya?,*.anya,,
4214.1,,,1,.a,⚄ random: ta,.a?,*.a,,
4215.1,,,3,ataa-daa-.,⚄ random: ja-u-t,.daa?ataa?,*.daaataa,,
4216.1,,,3,na-.-ama,⚄ random: na-ta-ba,ama?.na?,*ama.na,,
4217.1,,,4,.a-.-.-.,⚄ random: ta-ta-ta-ta,....a?,*....a,,
4218.1,,,5,.a-ca-daa-ta-ja,⚄ random: ta-ma-u-i-j,ja?ta?daa?ca?.a?,*jatadaaca.a,,
4219.1,,,4,sa-ra-.-aa,⚄ random: da-ra-ta-i,aa?.ra?sa?,*aa.rasa,,
4220.1,,,3,na-an-ra,⚄ random: na-ga-ra,ra?anna?,*raanna,,
4221.1,,,6,an-ra-nmna-an-an-va,⚄ random: i-j-aa-d-i-b,va?anannmna?ra?an,*vaanannmnaraan,,
4222.1,,,3,.a-na-.,⚄ random: ta-ya-ta,.na?.a?,*.na.a,,
4223.1,,,2,aa-y,⚄ random: pa-ma,yaa?,*yaa,,
4224.1,,,3,an-ama-ma,⚄ random: i-b-i,ma?ama?an,*maamaan,,
4225.1,,,2,ya-na,⚄ random: ya-va,na?ya?,"नय
naya",prudence[MBh],
4226.1,,,3,i-an-da,⚄ random: ba-i-l,da?ani,*daani,,
4227.1,,,5,an-ta-aa-n-ra,⚄ random: i-a-m-ma-ma,ra?naa?ta?an,*ranaataan,,
4228.1,,,5,an-.-.-.-va,⚄ random: i-t-ta-ta-ba,va?...an,*va...an,,
4229.1,,,9,an-ra-va-ma-da-ma-aa-r-ma,⚄ random: i-l-ba-i-n-sa-ca-ra-ya,ma?raa?ma?da?ma?va?ra?an,"मर अम-दम वरान्
mara ama-dama varān","O killer[√मृ], O powerful[RV] subduer[Pāṇ], boons[RV] (for us)",
4230.1,,,1,.a,⚄ random: ta,.a?,*.a,,
4231.1,,,3,.a-as-aan,⚄ random: ta-ya-ga,aanas.a?,*aanas.a,,
4232.1,,,2,na-ama,⚄ random: na-ba,ama?na?,"आमन
āmana",friendliness[TS],
4233.1,,,7,ya-ja-aa-p-ya-aa-.,⚄ random: sa-pa-pa-la-ra-ta-ta,.aa?ya?paa?ja?ya?,*.aayapaajaya,,
4234.1,,,4,.a-.-va-ra,⚄ random: ta-ta-na-ra,ra?va?..a?,*rava..a,,
4235.1,,,3,ra-ga-ta,⚄ random: ra-i-s,ta?ga?ra?,*tagara,,
4236.1,,,5,an-ra-sa-ma-ma,⚄ random: i-j-ta-i-v,ma?ma?sa?ra?an,*mamasaraan,,
